1;51054803;BONO DE MERA LIBERALIDAD;1;;23;;;;;
1;51054804;BONO DE MERA LIBERALIDAD;1;;23;;;;;
1;52054802;BONO DE MERA LIBERALIDAD;1;;23;;;;;
1;72010149;BONO DE MERA LIBERALIDAD;1;;23;;;;;
1;72030149;BONO DE MERA LIBERALIDAD;1;;23;;;;;
1;72020149;BONO DE MERA LIBERALIDAD;1;;23;;;;;
2;1;65;;;;51054803;25050101;23;113;3
2;1;65;;;;51054804;25050101;23;114;3
2;1;65;;;;52054802;25050101;23;115;3
2;1;65;;;;72010149;25050101;23;116;3
2;1;65;;;;72030149;25050101;23;117;3
2;1;65;;;;72020149;25050101;23;118;3
