1;51052703;GASTOS DE MOVILIZACIÓN;1;;28;;;;;
1;51054811;INCENTIVO;1;;28;;;;;
1;51054812;PRODUCTIVIDAD;1;;28;;;;;
1;51054813;FIJO VARIABLE POR DESEMPEÑO;1;;28;;;;;
1;72052703;GASTOS DE MOVILIZACIÓN;1;;28;;;;;
1;72051504;HORA EXTRA NOCTURNA DOMINICAL;1;;28;;;;;
1;72051502;HORA DIURNA FESTIVA;1;;28;;;;;
1;72051506;RECARGO NOCTURNO DOMINICAL;1;;28;;;;;
1;72054811;INCENTIVO;1;;28;;;;;
1;72054812;PRODUCTIVIDAD;1;;28;;;;;
1;72054813;FIJO VARIABLE POR DESEMPEÑO;1;;28;;;;;
1;13802089;GASTOS DE MOVILIZACIÓN;1;;27;;;;;
1;13802090;INCENTIVO;1;;27;;;;;
1;13802091;PRODUCTIVIDAD;1;;27;;;;;
1;13802092;FIJO VARIABLE POR DESEMPEÑO;1;;27;;;;;
2;4;;;;83;51052703;25050101;28;124;3
2;4;;;;137;51051504;25050101;28;124;3
2;4;;;;139;51051502;25050101;28;124;3
2;4;;;;140;51051506;25050101;28;124;3
2;4;;;;141;51051504;25050101;28;124;3
2;4;;;;143;51054811;25050101;28;124;3
2;4;;;;144;51054812;25050101;28;124;3
2;4;;;;146;51054813;25050101;28;124;3
2;4;;;;83;72052703;25050101;28;125;3
2;4;;;;137;72051504;25050101;28;125;3
2;4;;;;139;72051502;25050101;28;125;3
2;4;;;;140;72051506;25050101;28;125;3
2;4;;;;141;72051504;25050101;28;125;3
2;4;;;;143;72054811;25050101;28;125;3
2;4;;;;144;72054812;25050101;28;125;3
2;4;;;;146;72054813;25050101;28;125;3
2;4;;;;83;51052703;25050101;27;126;3
2;4;;;;137;51051504;25050101;27;126;3
2;4;;;;139;51051502;25050101;27;126;3
2;4;;;;140;51051506;25050101;27;126;3
2;4;;;;141;51051504;25050101;27;126;3
2;4;;;;143;51054811;25050101;27;126;3
2;4;;;;144;51054812;25050101;27;126;3
2;4;;;;146;51054813;25050101;27;126;3
2;4;;;;83;13802089;25050101;27;127;3
2;4;;;;137;13802074;25050101;27;127;3
2;4;;;;139;13802072;25050101;27;127;3
2;4;;;;140;13802076;25050101;27;127;3
2;4;;;;141;13802074;25050101;27;127;3
2;4;;;;143;13802090;25050101;27;127;3
2;4;;;;144;13802091;25050101;27;127;3
2;4;;;;146;13802092;25050101;27;127;3
