1;238030;APORTE PENSIÓN Y/O FONDO DE SOLIDARIDAD;2;;15;;;;;
1;236505;RETENCION EN LA FUENTE;1;;15;;;;;
1;237006;ARL;5;;15;;;;;
1;237010;APORTES ICBF;8;115;15;;;;;
1;237005;APORTE SALUD;3;;15;;;;;
1;250505;SALARIOS POR PAGAR;1;;15;;;;;
1;251505;INTERESES DE CESANTIAS;1;;15;;;;;
1;252505;VACACIONES;1;;15;;;;;
1;251010;CESANTIAS;1;;15;;;;;
1;252005;PRIMA DE SERVICIOS   ;1;;15;;;;;
1;510506;SALARIO BÁSICO;1;;15;;;;;
1;510507;SALARIO INTEGRAL;1;;15;;;;;
1;510530;CESANTIAS                  ;1;;15;;;;;
1;510533;INTERESES DE CESANTIAS               ;1;;15;;;;;
1;510536;PRIMA DE SERVICIOS          ;1;;15;;;;;
1;510539;VACACIONES       ;1;;15;;;;;
1;510568;ARL;5;;15;;;;;
1;510569;APORTES ENTIDADES PROMOT. SALUD E.P.S.;3;;15;;;;;
1;510570;APORTES A FONDOS DE PENSIONES Y/O CESANT;2;;15;;;;;
1;510572;APORTES CAJAS DE COMPENSACION FAMILIAR;4;;15;;;;;
1;510575;APORTES I.C.B.F.           ;8;115;15;;;;;
1;510578;SENA;8;117;15;;;;;
1;261005;CESANTIAS;1;;15;;;;;
2;4;;;;19;510570;238030;15;;1
2;4;;;;33;510570;238030;15;;1
2;3;;;1;;510570;238030;15;;1
2;4;;;;14;250505;236505;15;;3
2;3;;;3;;510568;237006;15;;1
2;3;;;4;;510572;237010;15;;1
2;3;;;5;;510575;237010;15;;1
2;3;;;6;;510578;237010;15;;1
2;3;;;2;;510569;237005;15;;1
2;4;;;;18;510569;237005;15;;1
2;4;;;;1;510506;250505;15;;3
2;4;;;;17;510506;250505;15;;3
2;4;;;;29;250505;250505;15;;3
2;4;;;;68;250505;250505;15;;3
2;4;;;;20;510506;250505;15;;3
2;4;;;;98;250505;250505;15;;3
2;4;;;;58;252005;250505;15;;3
2;4;;;;66;251010;250505;15;;3
2;4;;;;67;251010;250505;15;;3
2;4;;;;84;261005;250505;15;;3
2;4;;;;49;510506;250505;15;;3
2;2;;3;;;510533;251505;15;;2
2;2;;4;;;510539;252505;15;;2
2;2;;2;;;510530;251010;15;;2
2;2;;1;;;510536;252005;15;;2
