1;510533;INTERESES DE CESANTIAS               ;1;;34;;;;;
1;510515;Horas extras y recargos;1;;34;;;;;
1;510524;INCAPACIDADES;1;;34;;;;;
1;510527;SUBSIDIO DE TRANSPORTE;1;;34;;;;;
1;510545;AUXILIOS Y/O PAGOS NO SALARIALES;1;;34;;;;;
1;510578;SENA;8;117;34;;;;;
1;510575;APORTES I.C.B.F.           ;8;115;34;;;;;
1;510572;APORTES CAJAS DE COMPENSACION FAMILIAR;4;;34;;;;;
1;510570;APORTES A FONDOS DE PENSIONES Y/O CESANT;2;;34;;;;;
1;510569;APORTES ENTIDADES PROMOT. SALUD E.P.S.;3;;34;;;;;
1;510568;ARL;5;;34;;;;;
1;510539;VACACIONES       ;1;;34;;;;;
1;510536;PRIMA DE SERVICIOS          ;1;;34;;;;;
1;238030;APORTE PENSIÓN Y/O FONDO DE SOLIDARIDAD;2;;34;;;;;
1;510530;CESANTIAS                  ;1;;34;;;;;
1;510507;SALARIO INTEGRAL;1;;34;;;;;
1;510506;SALARIO BÁSICO;1;;34;;;;;
1;261020;PRIMA DE SERVICIOS   ;1;;34;;;;;
1;261005;CESANTIAS;1;;34;;;;;
1;261015;VACACIONES;1;;34;;;;;
1;261010;INTERESES DE CESANTIAS;1;;34;;;;;
1;250505;SALARIOS POR PAGAR;1;;34;;;;;
1;237005;APORTE SALUD;3;;34;;;;;
1;237010;Aportes al ICBF, SENA y cajas de compensación;8;115;34;;;;;
1;237006;ARL;5;;34;;;;;
1;236505;RETENCION EN LA FUENTE;1;;34;;;;;
2;4;;;;17;510506;250505;34;;3
2;4;;;;18;510569;237005;34;;3
2;3;;;2;;510569;237005;34;;1
2;3;;;3;;510568;237006;34;;1
2;2;;4;;;510539;261015;34;;2
2;2;;1;;;510536;261020;34;;2
2;2;;3;;;510533;261010;34;;2
2;2;;2;;;510530;261005;34;;2
2;4;;;;20;510524;250505;34;;3
2;3;;;1;;510570;238030;34;;1
2;4;;;;1;510506;250505;34;;3
2;4;;;;58;261020;250505;34;;3
2;4;;;;84;261005;250505;34;;3
2;4;;;;66;261005;250505;34;;3
2;4;;;;30;261015;250505;34;;3
2;4;;;;104;510545;250505;34;;3
2;1;18;;;;510515;250505;34;;3
2;4;;;;5;510527;250505;34;;3
2;4;;;;111;510545;250505;34;;3
2;4;;;;41;510545;250505;34;;3
2;4;;;;108;510545;250505;34;;3
2;4;;;;105;510545;250505;34;;3
2;4;;;;82;510545;250505;34;;3
2;4;;;;29;261015;250505;34;;3
2;4;;;;60;510545;250505;34;;3
2;4;;;;56;510545;250505;34;;3
2;3;;;6;;510578;237010;34;;1
2;3;;;5;;510575;237010;34;;1
2;3;;;4;;510572;237010;34;;1
2;3;;;7;;510570;238030;34;;1
2;4;;;;33;510570;238030;34;;3
2;4;;;;19;510570;238030;34;;3
2;4;;;;36;236505;236505;34;;3
2;4;;;;68;261010;250505;34;;3
2;4;;;;69;261010;250505;34;;3
